"","CODIGO","Frutos","Productividad","IFW","date","Treatment","Island","Species"
"556",7660,5,1.616,0.3232,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"557",7661,5,1.25,0.25,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"558",7662,3,0.918,0.306,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"559",7663,4,0.978,0.2445,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"560",7664,8,2.537,0.317125,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"561",7665,8,1.91,0.23875,2018-09-03,"Groasis","Santa Cruz","Cucumis sativus"
"562",7666,4,1.091,0.27275,2018-04-06,"Groasis","Santa Cruz","Cucumis sativus"
"563",7667,7,1.898,0.271142857142857,2018-09-02,"Groasis","Santa Cruz","Cucumis sativus"
"564",7668,15,5.12,0.341333333333333,2018-09-03,"Hidrogel","Santa Cruz","Cucumis sativus"
"565",7669,5,1.828,0.3656,2018-09-03,"Hidrogel","Santa Cruz","Cucumis sativus"
"566",7670,4,1.408,0.352,2018-09-02,"Hidrogel","Santa Cruz","Cucumis sativus"
"567",7671,9,3.158,0.350888888888889,2018-09-02,"Hidrogel","Santa Cruz","Cucumis sativus"
"568",7672,2,0.636,0.318,2018-09-02,"Hidrogel","Santa Cruz","Cucumis sativus"
"569",7673,7,2.5,0.357142857142857,2018-04-06,"Hidrogel","Santa Cruz","Cucumis sativus"
"570",7674,2,0.64,0.32,2018-02-15,"Hidrogel","Santa Cruz","Cucumis sativus"
"571",7675,8,2.636,0.3295,2018-09-03,"Hidrogel","Santa Cruz","Cucumis sativus"
"572",7676,8,2.351,0.293875,2018-04-06,"Hidrogel","Santa Cruz","Cucumis sativus"
"573",7677,6,1.587,0.2645,2018-09-02,"Hidrogel","Santa Cruz","Cucumis sativus"
"574",7678,8,3.043,0.380375,2018-04-06,"Hidrogel","Santa Cruz","Cucumis sativus"
"575",7679,1,0.218,0.218,2018-02-03,"Hidrogel","Santa Cruz","Cucumis sativus"
"576",7680,10,2.646,0.2646,2018-09-03,"Hidrogel","Santa Cruz","Cucumis sativus"
"577",7681,11,3.845,0.349545454545455,2018-09-03,"Hidrogel","Santa Cruz","Cucumis sativus"
"578",7682,6,2.269,0.378166666666667,2018-04-06,"Hidrogel","Santa Cruz","Cucumis sativus"
"579",7683,4,1.133,0.28325,2018-09-02,"Hidrogel","Santa Cruz","Cucumis sativus"
"580",7684,12,4.023,0.33525,2018-09-03,"Hidrogel","Santa Cruz","Cucumis sativus"
"581",7685,6,1.841,0.306833333333333,2018-09-03,"Hidrogel","Santa Cruz","Cucumis sativus"
"582",7686,6,2.052,0.342,2018-09-02,"Hidrogel","Santa Cruz","Cucumis sativus"
"583",7687,7,2.168,0.309714285714286,2018-09-03,"Hidrogel","Santa Cruz","Cucumis sativus"
"584",7688,1,0.227,0.227,2018-02-15,"Control","Santa Cruz","Cucumis sativus"
"585",7689,7,2.282,0.326,2018-04-06,"Control","Santa Cruz","Cucumis sativus"
"586",7690,6,1.683,0.2805,2018-09-03,"Control","Santa Cruz","Cucumis sativus"
"587",7691,1,0.466,0.466,2018-02-23,"Control","Santa Cruz","Cucumis sativus"
"588",7692,15,5.333,0.355533333333333,2018-09-03,"Control","Santa Cruz","Cucumis sativus"
"589",7693,3,0.976,0.325333333333333,2018-09-02,"Control","Santa Cruz","Cucumis sativus"
"590",7694,7,2.133,0.304714285714286,2018-04-06,"Control","Santa Cruz","Cucumis sativus"
"591",7695,5,1.753,0.3506,2018-09-03,"Control","Santa Cruz","Cucumis sativus"
"592",7696,8,2.59,0.32375,2018-09-02,"Control","Santa Cruz","Cucumis sativus"
"593",7697,7,2.172,0.310285714285714,2018-09-03,"Control","Santa Cruz","Cucumis sativus"
"594",7698,6,2.036,0.339333333333333,2018-09-03,"Control","Santa Cruz","Cucumis sativus"
"595",7699,5,1.904,0.3808,2018-04-06,"Control","Santa Cruz","Cucumis sativus"
"596",7700,10,3.057,0.3057,2018-09-03,"Control","Santa Cruz","Cucumis sativus"
"597",7701,6,1.781,0.296833333333333,2018-04-06,"Control","Santa Cruz","Cucumis sativus"
"598",7702,4,1.365,0.34125,2018-04-06,"Control","Santa Cruz","Cucumis sativus"
"599",7703,4,1.38,0.345,2018-09-03,"Control","Santa Cruz","Cucumis sativus"
"600",7704,9,2.746,0.305111111111111,2018-09-02,"Control","Santa Cruz","Cucumis sativus"
"601",7705,11,3.351,0.304636363636364,2018-09-03,"Control","Santa Cruz","Cucumis sativus"
"602",7706,5,2.111,0.4222,2018-09-03,"Control","Santa Cruz","Cucumis sativus"
"603",7707,13,4.611,0.354692307692308,2018-09-03,"Control","Santa Cruz","Cucumis sativus"
"604",7726,1,2.727,2.727,2018-04-13,"Hidrogel","Santa Cruz","Citrullus lanatus"
"605",7728,2,18.181,9.0905,2018-04-13,"Hidrogel","Santa Cruz","Citrullus lanatus"
"606",7729,2,5.908,2.954,2018-04-06,"Hidrogel","Santa Cruz","Citrullus lanatus"
"607",7730,1,1.818,1.818,2018-04-06,"Hidrogel","Santa Cruz","Citrullus lanatus"
"608",7739,1,2.272,2.272,2018-04-13,"Hidrogel","Santa Cruz","Citrullus lanatus"
"609",7743,1,2.272,2.272,2018-04-13,"Hidrogel","Santa Cruz","Citrullus lanatus"
"610",7750,1,1.363,1.363,2018-04-13,"Hidrogel","Santa Cruz","Citrullus lanatus"
"611",7762,1,3.409,3.409,2018-04-06,"Hidrogel","Santa Cruz","Citrullus lanatus"
"612",7764,1,1.363,1.363,2018-04-13,"Hidrogel","Santa Cruz","Citrullus lanatus"
"613",7765,1,2.272,2.272,2018-04-06,"Control","Santa Cruz","Citrullus lanatus"
"614",7768,1,1.818,1.818,2018-04-06,"Control","Santa Cruz","Citrullus lanatus"
"615",7769,1,8.181,8.181,2018-04-06,"Control","Santa Cruz","Citrullus lanatus"
"616",7770,2,10.453,5.2265,2018-04-13,"Control","Santa Cruz","Citrullus lanatus"
"617",7772,1,2.272,2.272,2018-04-06,"Control","Santa Cruz","Citrullus lanatus"
"618",7773,3,7.176,2.392,2018-04-13,"Control","Santa Cruz","Citrullus lanatus"
"619",7774,1,2.272,2.272,2018-04-13,"Control","Santa Cruz","Citrullus lanatus"
"620",7776,1,5,5,2018-04-06,"Control","Santa Cruz","Citrullus lanatus"
"621",7777,1,4.545,4.545,2018-04-06,"Control","Santa Cruz","Citrullus lanatus"
"622",7800,1,3.636,3.636,2018-04-13,"Control","Santa Cruz","Citrullus lanatus"
"623",7801,1,1.181,1.181,2018-04-13,"Control","Santa Cruz","Citrullus lanatus"
"624",7802,1,1.363,1.363,2018-04-13,"Control","Santa Cruz","Citrullus lanatus"
"625",7805,1,4.545,4.545,2018-04-06,"Groasis","Santa Cruz","Citrullus lanatus"
"626",7809,1,6.818,6.818,2018-04-13,"Groasis","Santa Cruz","Citrullus lanatus"
"627",7814,1,1.181,1.181,2018-04-13,"Groasis","Santa Cruz","Citrullus lanatus"
"628",7838,1,3.636,3.636,2018-04-06,"Groasis","Santa Cruz","Citrullus lanatus"
"629",7841,1,6.818,6.818,2018-04-06,"Groasis","Santa Cruz","Citrullus lanatus"
"630",7842,1,1.181,1.181,2018-04-13,"Groasis","Santa Cruz","Citrullus lanatus"
"631",7914,1,0.668,0.668,2018-04-02,"Groasis","Santa Cruz","Cucumis melo"
"632",7915,1,2.084,2.084,2018-03-23,"Groasis","Santa Cruz","Cucumis melo"
"633",7916,1,1.213,1.213,2018-03-26,"Groasis","Santa Cruz","Cucumis melo"
"634",7917,1,0.722,0.722,2018-04-02,"Groasis","Santa Cruz","Cucumis melo"
"635",7918,2,2.47,1.235,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"636",7919,1,0.599,0.599,2018-04-02,"Groasis","Santa Cruz","Cucumis melo"
"637",7920,1,0.847,0.847,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"638",7922,1,0.592,0.592,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"639",7923,2,3.244,1.622,2018-04-02,"Groasis","Santa Cruz","Cucumis melo"
"640",7927,1,0.873,0.873,2018-03-26,"Groasis","Santa Cruz","Cucumis melo"
"641",7928,1,1.143,1.143,2018-03-26,"Groasis","Santa Cruz","Cucumis melo"
"642",7929,1,0.633,0.633,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"643",7930,1,0.266,0.266,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"644",7931,1,0.571,0.571,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"645",7933,2,1.363,0.6815,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"646",7934,1,1.803,1.803,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"647",7935,1,1.084,1.084,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"648",7936,1,0.665,0.665,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"649",7937,1,1.211,1.211,2018-04-02,"Groasis","Santa Cruz","Cucumis melo"
"650",7938,1,2.116,2.116,2018-04-02,"Groasis","Santa Cruz","Cucumis melo"
"651",7940,1,1.888,1.888,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"652",7941,1,0.701,0.701,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"653",7942,1,2.365,2.365,2018-04-06,"Groasis","Santa Cruz","Cucumis melo"
"654",7944,1,1.11,1.11,2018-03-26,"Control","Santa Cruz","Cucumis melo"
"655",7945,1,2.066,2.066,2018-03-26,"Control","Santa Cruz","Cucumis melo"
"656",7947,2,2.045,1.0225,2018-03-29,"Control","Santa Cruz","Cucumis melo"
"657",7948,1,1.324,1.324,2018-03-29,"Control","Santa Cruz","Cucumis melo"
"658",7950,3,3.056,1.01866666666667,2018-04-02,"Control","Santa Cruz","Cucumis melo"
"659",7951,1,1.164,1.164,2018-03-26,"Control","Santa Cruz","Cucumis melo"
"660",7952,2,4.052,2.026,2018-04-02,"Control","Santa Cruz","Cucumis melo"
"661",7954,1,0.968,0.968,2018-03-29,"Control","Santa Cruz","Cucumis melo"
"662",7957,2,2.135,1.0675,2018-03-29,"Control","Santa Cruz","Cucumis melo"
"663",7958,1,1.307,1.307,2018-03-26,"Control","Santa Cruz","Cucumis melo"
"664",7960,1,1.13,1.13,2018-04-06,"Control","Santa Cruz","Cucumis melo"
"665",7961,1,1.424,1.424,2018-03-26,"Control","Santa Cruz","Cucumis melo"
"666",7963,1,0.826,0.826,2018-03-26,"Control","Santa Cruz","Cucumis melo"
"667",7964,2,2.303,1.1515,2018-04-02,"Control","Santa Cruz","Cucumis melo"
"668",7967,1,0.433,0.433,2018-04-06,"Control","Santa Cruz","Cucumis melo"
"669",7968,3,2.773,0.924333333333333,2018-04-06,"Control","Santa Cruz","Cucumis melo"
"670",7969,2,2.106,1.053,2018-04-06,"Control","Santa Cruz","Cucumis melo"
"671",12633,5,0.27,0.054,2021-06-09,"hidrogel","Santa Cruz","Capsicum annuum"
"672",12634,4,0.07,0.0175,2021-04-15,"groasis","Santa Cruz","Capsicum annuum"
"673",12635,2,0.1,0.05,2021-04-13,"groasis","Santa Cruz","Capsicum annuum"
"674",12636,1,0.05,0.05,2021-04-15,"groasis","Santa Cruz","Capsicum annuum"
"675",12637,5,0.42,0.084,2021-06-09,"groasis","Santa Cruz","Capsicum annuum"
"676",12638,9,0.5,0.0555555555555556,2021-04-15,"control","Santa Cruz","Capsicum annuum"
"677",12639,1,0.02,0.02,2021-04-15,"control","Santa Cruz","Capsicum annuum"
"678",12641,1,0.161,0.161,2021-04-15,"control","Santa Cruz","Capsicum annuum"
"679",12652,14,1.0467,0.0747642857142857,2021-06-09,"control","Santa Cruz","Capsicum annuum"
"680",12653,2,0.2267,0.11335,2021-04-15,"control","Santa Cruz","Capsicum annuum"
"681",12654,9,0.89,0.0988888888888889,2021-06-09,"growboxx","Santa Cruz","Capsicum annuum"
"682",12659,1,0.1,0.1,2021-04-13,"hidrogel","Santa Cruz","Capsicum annuum"
"683",12660,3,0.18,0.06,2021-04-13,"hidrogel","Santa Cruz","Capsicum annuum"
"684",12663,2,0.03,0.015,2021-04-13,"growboxx","Santa Cruz","Capsicum annuum"
"685",12679,4,0.16,0.04,2021-04-13,"hidrogel","Santa Cruz","Capsicum annuum"
"686",12687,2,0.075,0.0375,2021-04-13,"control","Santa Cruz","Capsicum annuum"
"687",12735,5,0.663,0.1326,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"688",12736,1,0.211,0.211,2021-07-01,"groasis","Santa Cruz","Solanum lycopersicum"
"689",12737,1,0.133,0.133,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"690",12738,2,0.28,0.14,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"691",12738,2,0.28,0.14,2021-07-13,"growboxx","Santa Cruz","Solanum lycopersicum"
"692",12740,1,0.057,0.057,2021-07-13,"growboxx","Santa Cruz","Solanum lycopersicum"
"693",12741,5,0.467,0.0934,2021-07-13,"growboxx","Santa Cruz","Solanum lycopersicum"
"694",12745,1,0.073,0.073,2021-07-01,"growboxx","Santa Cruz","Solanum lycopersicum"
"695",12747,1,0.053,0.053,2021-07-13,"hidrogel","Santa Cruz","Solanum lycopersicum"
"696",12750,2,0.112,0.056,2021-07-13,"hidrogel","Santa Cruz","Solanum lycopersicum"
"697",12751,2,0.262,0.131,2021-06-24,"growboxx","Santa Cruz","Solanum lycopersicum"
"698",12755,1,0.071,0.071,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"699",12756,2,0.816,0.408,2021-07-13,"control","Santa Cruz","Solanum lycopersicum"
"700",12759,3,0.267,0.089,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"701",12761,6,0.799,0.133166666666667,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"702",12762,2,0.185,0.0925,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"703",12763,2,0.178,0.089,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"704",12766,6,0.586,0.0976666666666667,2021-07-13,"hidrogel","Santa Cruz","Solanum lycopersicum"
"705",12767,3,0.333,0.111,2021-06-24,"hidrogel","Santa Cruz","Solanum lycopersicum"
"706",12771,3,0.3,0.1,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"707",12773,4,0.559,0.13975,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"708",12774,3,0.408,0.136,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"709",12777,2,0.179,0.0895,2021-07-01,"growboxx","Santa Cruz","Solanum lycopersicum"
"710",12779,1,0.128,0.128,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"711",12780,2,0.256,0.128,2021-07-01,"control","Santa Cruz","Solanum lycopersicum"
"712",12781,2,0.276,0.138,2021-06-14,"control","Santa Cruz","Solanum lycopersicum"
"713",12783,2,0.211,0.1055,2021-07-13,"control","Santa Cruz","Solanum lycopersicum"
"714",12784,3,0.398,0.132666666666667,2021-06-14,"groasis","Santa Cruz","Solanum lycopersicum"
"715",12785,4,0.537,0.13425,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"716",12787,4,0.394,0.0985,2021-07-01,"growboxx","Santa Cruz","Solanum lycopersicum"
"717",12789,2,0.178,0.089,2021-07-01,"growboxx","Santa Cruz","Solanum lycopersicum"
"718",12790,2,0.219,0.1095,2021-06-14,"growboxx","Santa Cruz","Solanum lycopersicum"
"719",12791,2,0.224,0.112,2021-06-14,"hidrogel","Santa Cruz","Solanum lycopersicum"
"720",12792,2,0.204,0.102,2021-06-14,"hidrogel","Santa Cruz","Solanum lycopersicum"
"721",12794,8,0.96,0.12,2021-07-01,"hidrogel","Santa Cruz","Solanum lycopersicum"
"722",12795,1,0.14,0.14,2021-07-01,"hidrogel","Santa Cruz","Solanum lycopersicum"
"723",12798,7,0.792,0.113142857142857,2021-07-13,"control","Santa Cruz","Solanum lycopersicum"
"724",12799,2,0.195,0.0975,2021-06-14,"hidrogel","Santa Cruz","Solanum lycopersicum"
"725",12800,3,0.514,0.171333333333333,2021-06-14,"hidrogel","Santa Cruz","Solanum lycopersicum"
"726",12801,5,0.58,0.116,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"727",12802,2,0.277,0.1385,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"728",12803,2,0.064,0.032,2021-06-14,"growboxx","Santa Cruz","Solanum lycopersicum"
"729",12805,9,0.784,0.0871111111111111,2021-06-24,"growboxx","Santa Cruz","Solanum lycopersicum"
"730",12808,8,0.788,0.0985,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"731",12809,6,0.392,0.0653333333333333,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"732",12810,8,1.094,0.13675,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"733",12811,5,0.688,0.1376,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"734",12812,7,0.943,0.134714285714286,2021-06-14,"hidrogel","Santa Cruz","Solanum lycopersicum"
"735",12813,9,0.545,0.0605555555555556,2021-06-24,"hidrogel","Santa Cruz","Solanum lycopersicum"
"736",12816,5,0.78,0.156,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"737",12817,4,0.636,0.159,2021-06-14,"groasis","Santa Cruz","Solanum lycopersicum"
"738",12818,4,0.372,0.093,2021-06-14,"groasis","Santa Cruz","Solanum lycopersicum"
"739",12821,2,0.07,0.035,2021-06-14,"growboxx","Santa Cruz","Solanum lycopersicum"
"740",12823,1,0.136,0.136,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"741",12824,23,2.48,0.107826086956522,2021-05-31,"control","Santa Cruz","Solanum lycopersicum"
"742",12825,2,0.4,0.2,2021-05-31,"control","Santa Cruz","Solanum lycopersicum"
"743",12826,5,0.56,0.112,2021-05-31,"control","Santa Cruz","Solanum lycopersicum"
"744",12827,4,0.34,0.085,2021-06-24,"hidrogel","Santa Cruz","Solanum lycopersicum"
"745",12828,8,1.115,0.139375,2021-06-14,"hidrogel","Santa Cruz","Solanum lycopersicum"
"746",12829,2,0.36,0.18,2021-05-31,"hidrogel","Santa Cruz","Solanum lycopersicum"
"747",12830,10,1.241,0.1241,2021-06-24,"hidrogel","Santa Cruz","Solanum lycopersicum"
"748",12831,4,0.514,0.1285,2021-06-14,"hidrogel","Santa Cruz","Solanum lycopersicum"
"749",12832,2,0.133,0.0665,2021-06-24,"hidrogel","Santa Cruz","Solanum lycopersicum"
"750",12834,2,0.182,0.091,2021-06-24,"hidrogel","Santa Cruz","Solanum lycopersicum"
"751",12835,8,0.745,0.093125,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"752",12836,9,1.203,0.133666666666667,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"753",12837,1,0.113,0.113,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"754",12838,6,1.2,0.2,2021-05-31,"groasis","Santa Cruz","Solanum lycopersicum"
"755",12839,1,0.141,0.141,2021-06-24,"growboxx","Santa Cruz","Solanum lycopersicum"
"756",12842,2,0.176,0.088,2021-06-14,"growboxx","Santa Cruz","Solanum lycopersicum"
"757",12844,10,1.449,0.1449,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"758",12845,8,0.648,0.081,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"759",12846,1,0.042,0.042,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"760",12847,3,0.186,0.062,2021-06-24,"growboxx","Santa Cruz","Solanum lycopersicum"
"761",12849,7,0.75,0.107142857142857,2021-06-24,"growboxx","Santa Cruz","Solanum lycopersicum"
"762",12851,3,0.17,0.0566666666666667,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"763",12852,9,0.683,0.0758888888888889,2021-06-14,"control","Santa Cruz","Solanum lycopersicum"
"764",12854,2,0.06,0.03,2021-05-31,"control","Santa Cruz","Solanum lycopersicum"
"765",12855,2,0.4,0.2,2021-05-31,"hidrogel","Santa Cruz","Solanum lycopersicum"
"766",12856,5,0.374,0.0748,2021-06-24,"hidrogel","Santa Cruz","Solanum lycopersicum"
"767",12858,1,0.128,0.128,2021-06-24,"hidrogel","Santa Cruz","Solanum lycopersicum"
"768",12859,2,0.306,0.153,2021-06-14,"groasis","Santa Cruz","Solanum lycopersicum"
"769",12860,23,2.767,0.120304347826087,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"770",12861,7,0.412,0.0588571428571429,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"771",12863,1,0.1,0.1,2021-05-31,"groasis","Santa Cruz","Capsicum annuum"
"772",12864,4,0.78,0.195,2021-05-31,"groasis","Santa Cruz","Capsicum annuum"
"773",12871,1,0.12,0.12,2021-05-31,"control","Santa Cruz","Capsicum annuum"
"774",12872,2,0.3,0.15,2021-05-31,"control","Santa Cruz","Capsicum annuum"
"775",12873,3,0.37,0.123333333333333,2021-05-31,"control","Santa Cruz","Capsicum annuum"
"776",12878,2,0.17,0.085,2021-05-31,"hidrogel","Santa Cruz","Capsicum annuum"
"777",12887,3,0.25,0.0833333333333333,2021-05-31,"hidrogel","Santa Cruz","Capsicum annuum"
"778",12891,5,0.296,0.0592,2021-06-24,"groasis","Santa Cruz","Capsicum annuum"
"779",12892,1,0.1,0.1,2021-05-31,"groasis","Santa Cruz","Capsicum annuum"
"780",12893,3,0.34,0.113333333333333,2021-05-31,"groasis","Santa Cruz","Capsicum annuum"
"781",12894,3,0.39,0.13,2021-05-31,"groasis","Santa Cruz","Capsicum annuum"
"782",12895,2,0.076,0.038,2021-06-14,"hidrogel","Santa Cruz","Capsicum annuum"
"783",12906,1,0.08,0.08,2021-05-31,"growboxx","Santa Cruz","Capsicum annuum"
"784",12910,1,0.12,0.12,2021-05-31,"control","Santa Cruz","Capsicum annuum"
"785",12917,4,0.34,0.085,2021-05-31,"groasis","Santa Cruz","Capsicum annuum"
"786",12919,1,0.09,0.09,2021-05-31,"hidrogel","Santa Cruz","Capsicum annuum"
"787",12920,1,0.15,0.15,2021-05-31,"hidrogel","Santa Cruz","Capsicum annuum"
"788",12922,1,0.1,0.1,2021-06-09,"hidrogel","Santa Cruz","Capsicum annuum"
"789",12923,1,0.05,0.05,2021-06-09,"control","Santa Cruz","Capsicum annuum"
"790",12927,2,0.102,0.051,2021-07-02,"groasis","Santa Cruz","Solanum lycopersicum"
"791",12932,6,0.237,0.0395,2021-07-13,"hidrogel","Santa Cruz","Solanum lycopersicum"
"792",12933,1,0.109,0.109,2021-07-02,"hidrogel","Santa Cruz","Solanum lycopersicum"
"793",12934,1,0.054,0.054,2021-06-24,"hidrogel","Santa Cruz","Solanum lycopersicum"
"794",12935,2,0.193,0.0965,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"795",12936,6,0.452,0.0753333333333333,2021-07-13,"control","Santa Cruz","Solanum lycopersicum"
"796",12940,2,0.164,0.082,2021-07-02,"control","Santa Cruz","Solanum lycopersicum"
"797",12941,6,0.617,0.102833333333333,2021-07-13,"control","Santa Cruz","Solanum lycopersicum"
"798",12942,1,0.14,0.14,2021-06-09,"control","Santa Cruz","Solanum lycopersicum"
"799",12944,5,0.376,0.0752,2021-07-02,"growboxx","Santa Cruz","Solanum lycopersicum"
"800",12946,6,0.48,0.08,2021-07-02,"growboxx","Santa Cruz","Solanum lycopersicum"
"801",12947,5,0.68,0.136,2021-06-09,"groasis","Santa Cruz","Solanum lycopersicum"
"802",12948,5,0.425,0.085,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"803",12949,3,0.169,0.0563333333333333,2021-07-02,"groasis","Santa Cruz","Solanum lycopersicum"
"804",12950,8,0.637,0.079625,2021-07-02,"groasis","Santa Cruz","Solanum lycopersicum"
"805",12955,6,0.2705,0.0450833333333333,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"806",12956,3,0.205,0.0683333333333333,2021-06-24,"control","Santa Cruz","Solanum lycopersicum"
"807",12957,1,0.03,0.03,2021-07-02,"control","Santa Cruz","Solanum lycopersicum"
"808",12958,4,0.146,0.0365,2021-07-02,"control","Santa Cruz","Solanum lycopersicum"
"809",12962,1,0.046,0.046,2021-06-24,"growboxx","Santa Cruz","Solanum lycopersicum"
"810",12965,5,0.307,0.0614,2021-07-13,"groasis","Santa Cruz","Solanum lycopersicum"
"811",12970,2,0.16,0.08,2021-06-09,"hidrogel","Santa Cruz","Solanum lycopersicum"
"812",12972,8,0.793,0.099125,2021-07-13,"control","Santa Cruz","Solanum lycopersicum"
"813",12973,5,0.316,0.0632,2021-07-13,"hidrogel","Santa Cruz","Solanum lycopersicum"
"814",12982,3,0.262,0.0873333333333333,2021-06-24,"groasis","Santa Cruz","Solanum lycopersicum"
"815",13101,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"816",13101,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"817",13103,NA,NA,NA,2021-09-14,"growboxx",NA,"Solanum Lycopersicum"
"818",13103,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"819",13105,NA,NA,NA,2021-09-14,"groasis",NA,"Solanum Lycopersicum"
"820",13105,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"821",13105,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"822",13106,NA,NA,NA,2021-09-14,"groasis",NA,"Solanum Lycopersicum"
"823",13106,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"824",13106,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"825",13108,NA,NA,NA,2021-09-14,"groasis",NA,"Solanum Lycopersicum"
"826",13108,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"827",13108,NA,NA,NA,2021-09-14,"waterboxx",NA,"Solanum Lycopersicum"
"828",13109,NA,NA,NA,2021-09-14,"hidrogel",NA,"Solanum Lycopersicum"
"829",13109,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"830",13109,NA,NA,NA,2021-09-14,"hydrogel",NA,"Solanum Lycopersicum"
"831",13113,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"832",13113,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"833",13115,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"834",13115,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"835",13116,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"836",13116,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"837",13118,NA,NA,NA,2021-09-14,"hidrogel",NA,"Solanum Lycopersicum"
"838",13118,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"839",13118,NA,NA,NA,2021-09-14,"hydrogel",NA,"Solanum Lycopersicum"
"840",13119,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"841",13119,NA,NA,NA,2021-09-14,"hydrogel",NA,"Solanum Lycopersicum"
"842",13120,NA,NA,NA,2021-09-14,"hidrogel",NA,"Solanum Lycopersicum"
"843",13120,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"844",13120,NA,NA,NA,2021-09-14,"hydrogel",NA,"Solanum Lycopersicum"
"845",13121,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
"846",13121,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"847",13124,NA,NA,NA,2021-09-14,NA,NA,"Solanum Lycopersicum"
"848",13124,NA,NA,NA,2021-09-14,"control",NA,"Solanum Lycopersicum"
